ProteinGroup,F06,F01,F07,F08
7831fbe2-b0b8-4c4f-9f35-1a37bd7af012,4,56,12,12
28daddac-d415-4543-9b9f-e1eb0d6a533c,4,52,16,12
94213409-91df-40a9-8a34-084c1c2e8ebd,12,28,10,34
e5263308-00a1-446d-b4db-6617fdc7b5c5,10,48,18,8
3b1ecb36-b55f-48c9-97f5-37d2e1ddfd0a,20,8,48,8
334f1a7e-a40b-49f2-92de-8f5fd1b72a5f,2,74,4,4
d4f2d6ff-d0a6-4cea-b759-5b47367dfdf1,14,28,26,16
c5c337db-8a0c-40ab-97b3-5523be51cb01,0,62,14,8
99c844d8-6ef0-4a62-8687-f25c24ed1654,24,4,46,10
f2aad277-2c95-4317-8528-5cd0d5a0baa7,0,48,0,36
ad93bf5d-3aa5-433b-8664-0248f7e1d3fc,20,30,20,14
3b8f0a2a-35c6-4f33-be93-a412b411694a,16,6,60,2
5ef6cbf1-9fbd-43b9-a6cf-e3606026d7c6,16,38,26,4
dae63a36-484f-4cdf-8b93-029383454845,4,12,8,60
5a24401e-6f98-4aeb-8808-2b99db6f46cc,10,58,12,4
f18f997c-5437-4149-9fe7-4b13d3fec172,14,42,22,8
02d32d7c-adec-4b07-8616-c524a5038c93,12,18,42,14
a1708285-1ae7-4508-8c47-93399e98bf5c,12,28,46,0
2a9dd921-5369-4a35-a93c-b7155317daea,8,52,26,0
c9836839-225d-4b32-aac0-34eebb3ba698,14,10,32,30
5fa8f5b6-da59-43c5-8804-215298231ed7,14,14,32,26
40e52b73-2dd1-4198-bb3c-ff095071f469,14,10,52,10
7c9f071c-3269-43dd-99c1-5ef5c83434d4,28,6,40,12
53abdab0-6b80-451d-b839-77958b391d6e,14,24,40,8
6445bd81-1f30-4ee2-845a-69ec2c6678c2,18,12,34,22
bca020f6-9898-4367-85b7-aff200ed7c09,6,40,12,28
0b80a8f3-3785-48f3-92fb-62d868c8b83b,22,22,40,2
70acb4f5-f817-48a0-8987-6b4c2afdb798,20,26,34,6
cab2893c-d322-4334-8de3-4f77402a1860,32,22,28,4
d9883ac6-6a9e-43db-8058-db3528b981d9,20,32,34,0
0569370f-dc29-4915-95f2-2b8c9a2142d4,30,16,36,4
39f48e72-d472-438b-999a-cc43b08d2830,6,24,32,24
e8534dfb-dab1-45bc-87ee-26ab371d9141,12,28,16,30
2f9f55aa-ccf1-4665-8dce-37adadc7901e,20,14,10,42
f9bbcbca-7daf-4b92-8b96-7b6e749224d6,36,8,10,32
67090642-493d-422f-9f60-882e01595e04,22,24,32,8
1bf77a84-5515-4f09-bea4-47eec95633be,10,64,12,0
16bf794f-1ae2-4996-b9a3-9ea1369c9cad,14,30,36,6
c5ba0e2f-ae86-4699-a833-a7c6efeacd6d,18,22,34,12
b3147013-2b06-45e9-a498-ae9576e498c7,2,36,10,38
ace242de-dd4d-476b-857a-852e2ecb4641,12,62,12,0
0e594c5c-92df-4289-a9ac-aef9749b86e1,20,18,46,2
94e6d830-55e8-4841-aba4-239888356f5c,16,36,30,4
34d6f2bf-848c-420b-9ac8-3c69714f51c5,14,42,22,8
af0798e8-0846-44fb-a59d-999efe4580fe,14,30,26,16
8e641168-a3e9-4a0a-951f-03463e371ca0,22,38,18,8
8cdf26c2-1539-4819-96b4-334ca00afc8d,12,40,26,8
e83a45ba-7d4d-42c8-9c55-d2dc8003da45,18,24,28,16
6f2cdccc-9353-4fa6-8a4f-a1df53691370,20,20,26,20
39fc8fb9-2213-4bdd-8b6a-fa41d1f69f42,20,24,26,16
edeeeac5-d4ee-49f9-9cf0-c60d1b014623,30,0,56,0
f5489c3b-5007-42e4-98e9-b3d4174a5ab0,30,4,52,0
62d85f2f-be4f-4f3a-a51b-c59b5a732811,12,50,16,8
78465a17-512a-42a2-a33c-fb7dcf1b4aa9,12,50,16,8
fc6bf5a3-9839-4f8f-9911-2d4a480785ba,14,14,52,6
9b2eaa37-b729-4fd6-b395-22d5f29d01f2,20,30,26,10
cb8b1021-6a02-4751-8a77-4f61013f58eb,20,8,46,12
b52d7e69-8ebd-4b5b-9815-83776ba04443,14,36,30,6
76d79eb2-47b5-42d1-9437-b9275689916c,8,48,18,12
b019e07a-21be-46c4-9e7d-6203c99491ca,22,46,14,4
26c87ca1-295b-40c9-9a52-3001aa9199db,14,56,14,2
16e18302-e8ed-4d08-9718-2c57be6364cd,10,58,16,2
c4f359b6-dde6-4b5e-a4b5-0ef729c64d8e,26,24,36,0
5a77ecfe-c329-443c-8ab6-be29dacf03c9,10,62,12,2
86176017-e461-4ab7-ac52-50995fc704d0,14,38,26,8
2a07c02a-2e7c-44e6-845f-51a5657a72fc,18,10,46,12
2bf41419-f91b-4ce6-ae8b-aacf234a521a,20,16,40,10
9a83ccc8-2b50-4a00-a228-a9d2414107a9,18,20,44,4
5203be86-87c1-492c-a45d-6ce28f8c9a7d,16,28,36,6
3c4d1cff-25c2-495a-8fef-6c1affeaf5f6,2,80,4,0
18ae8185-08a4-438a-b18c-0a9746a55a59,10,28,46,2
2422d252-66b1-4a25-8448-de68c87b84a4,16,20,42,8
92e55705-c71c-41e8-a914-08844ca347b5,16,40,26,4
437cc505-b8c5-43c2-80d3-c05105528669,18,12,50,6
e5675ca4-0c02-4316-9023-0e740fb88500,26,36,24,0
b9d21fae-9d78-4130-a950-d1eb646ca5d2,10,38,34,4
de74ed6c-99ea-4e95-a081-7c0ebc96443e,16,28,38,4
b77ccfba-1fbe-4f7f-a743-a8a39602c297,10,40,8,28
579838cf-8c5a-4b1a-a304-c4a8dac820a7,26,2,44,14
596051b0-33b1-4742-af49-eeef0d89f486,20,6,58,2
91738a8f-6c10-4003-911c-162508e6c73c,34,6,38,8
31c50d6c-626e-42e8-ac08-1d1301264ae8,16,20,40,10
3d1964f5-f18b-4b37-8fb1-b043a4756f8f,18,32,32,4
996e2535-70e2-4cfa-9029-0b9d6be89632,30,10,46,0
4fdd79ab-7533-4559-9d8d-4a18b3814cf6,14,60,12,0
d79b2661-5c1d-43ef-a39e-ffe9ddaf8b4e,12,18,50,6
d23a6487-a93d-434f-9397-e116e059abc4,26,6,54,0
9d5ea4fd-13ee-4c14-afa0-0b6519b3c707,24,8,46,8
ca6b8caa-36e6-4a87-9aac-5594f7146d5c,8,38,20,20
f6e5e0bf-d747-4033-aa42-7798af5a56d7,4,62,12,8
531c0fd7-9c73-4329-8cbd-f521390f8888,16,28,42,0
559a3a88-5f05-488e-94d1-727b522e829d,22,26,38,0
e1a64e81-2d34-4618-a561-1da6ca9984d7,18,26,42,0
ffebe2ec-8307-4bb7-8d41-a6332c1fd80b,16,46,20,4
e164b59e-09bc-4482-b7ab-8ef155fee940,24,26,32,4
da3a998d-4831-45f8-8d07-de222034da45,4,64,16,2
bafb8499-cb22-4952-a70e-cff8b56ea52b,20,16,50,0
176fc428-8c78-43c5-aed7-586cafab77fc,22,28,34,2
0c97e7a8-be80-4fac-94a8-4ad063f285bc,2,14,0,70
1cd0afb3-eead-413f-b003-567e5abd3636,22,30,34,0
4b3941da-273d-4f09-88b6-923a86e836d0,12,48,26,0
bee62c4f-9d15-44bd-8fb2-5502b9ce7796,12,48,26,0
51eb4e1c-e5aa-4b17-9456-2f7849d02629,22,12,40,12
71b34da8-574f-45fe-adaa-a63f48bf85cd,0,32,4,50
283e00cf-01e2-41d3-a5b5-fdb9e12f293a,2,64,0,20
49313c2c-ecfd-42f3-a013-4c7e41446d35,4,58,4,20
3abd7eef-028a-4e93-8fc7-161dec2df661,18,28,40,0
1f0a9b89-bb05-4089-8d45-4c5e62d4914a,16,62,8,0
1b9e3279-6e25-480d-b14c-e447a27e46ec,24,18,42,4
cebfbbd2-6d8c-4ce4-9b5c-06b4bc363805,4,46,28,10
98e40337-4309-49b7-bd7a-624d95918f34,8,52,26,2
b6179eac-2498-4761-b857-ca1b156f3ece,6,42,36,4
e4f5fd92-e7c0-4a5c-90bc-8d495f639495,18,28,34,8
c39997ab-45a7-40a0-8acd-ea8bf8e5bf7e,16,36,10,26
af3c0ec7-b5a6-45f1-92ab-d84918146f02,20,38,16,14
8f36bcf3-b5f5-4f19-aa36-6810207f8472,26,16,38,8
26b3d7d1-dd8d-4d57-b049-845d4f776ac4,12,10,46,20
d06d126c-27d3-47ab-8532-9741a4a5c2ea,12,10,46,20
1b0f0d00-0bdb-4bea-811a-3f0f81b8e1ae,16,26,38,8
585460d6-26b0-44a2-93ab-504b8f344bf4,20,20,40,8
0256bdc1-df08-4c85-9639-62b45b606581,26,30,30,2
6be47143-d3bb-49a0-abe1-31b88ea4389a,6,52,26,4
439a2974-b173-40a7-bfcb-8e0a67f71fd9,22,26,36,4
304dbc22-3666-45a8-b717-7bc99be7c0fb,2,58,14,14
e4135335-f1de-4654-ae43-a2dbc3663979,10,66,8,4
b1aaca9c-a754-4aec-8177-32e3e91303b4,12,54,16,6
8542a9b1-006e-4e77-ab6e-216bc05a738f,12,28,44,4
804935e8-f025-4754-bdcb-7664de5a1131,20,4,44,20
a7fcb30f-b132-45f4-87c0-b0d8b8dfa934,24,0,52,12
6e047270-f417-4929-8650-269e67da30a5,18,12,52,6
027216fe-3490-4d30-b565-a81e4bce9f4f,24,6,56,2
fb17277b-fa0b-48c0-8de5-296402a631b0,16,2,70,0
70649fcb-dec5-4bba-bb8a-ae602d0784f3,14,44,22,8
9a0df7a1-a0cb-457c-89af-55cb4a3576ef,14,38,32,4
4841ec48-3cae-4032-8c8e-42bce6891870,8,32,36,12
f2c6048a-e908-4d8e-9a38-f13d5bbd445a,10,58,18,2
321f9333-7735-41c7-a3f3-af49ef24bdfc,10,26,30,22
6d43eab9-3c29-4092-9089-3e31e4ad5ceb,8,40,32,8
a941e0a2-4d43-44b0-be53-7b6c54b7b726,16,24,30,18
80314618-5a1e-4c33-b7da-836d8fb78ee2,0,40,22,26
18ebd0b8-76e0-4642-85be-b54bdb761a7a,18,26,38,6
f21a4089-76e9-4b22-b313-e2397ea9706b,16,30,38,4
1a9b8965-c137-4e14-8665-476a89e401cb,10,28,48,2
76c8c543-5e53-4e24-b901-8f7f9ae1382d,16,24,40,8
c1d93501-0be3-4f9d-9992-918f199eabd6,14,2,24,48
d381b7fd-6de9-43c8-8882-63155feb6fd5,10,62,12,4
f9cb331d-9e30-4989-bc43-aa6f98efb948,18,22,30,18
255e712b-0fde-49fa-ab2c-2a15d6dc3780,28,18,38,4
431573b7-1074-4fde-a75d-30276c464e51,18,28,30,12
67efd534-c523-41dd-bb74-c2ad31e4277e,26,20,42,0
6b813c2f-afcf-450b-8aca-6188e97a1e98,4,56,10,18
cb71212d-f8b9-495d-b9a2-440ab669d336,0,10,0,78
3b1f8d07-46d2-44be-b9a0-bf98ff7bee2e,30,12,42,4
78717fe3-3340-4fca-ae7f-4ad35815a0b0,18,8,58,4
6a491b43-a3b8-47ed-9e0f-eb188c457496,22,20,38,8
5eb61b0e-50ed-48c2-934d-65c1293ae1ed,18,12,40,18
b97bd380-c6a3-4ef4-bb22-8226fce00635,20,42,18,8
d1fc7dbe-4850-4c74-abd2-64b14d94fc38,0,52,2,34
752f06d3-ce2c-46b0-b587-878e2460e6e8,22,18,48,0
a3a1a8b2-6650-4b61-a9a4-475ff1ba1f0a,22,18,48,0
23a6a92a-f1fa-47b1-a56f-30b9fb4aeed5,18,36,12,22
0d902acd-f0f5-4849-a284-aaf12e2ac48d,16,52,20,0
8c480afb-4edf-4ca6-ad40-b2be0d95de51,24,26,34,4
842b4793-e3b5-4bb6-81e5-1ba192cd106a,24,28,34,2
830969d6-e430-4892-8996-bef98af7ff74,26,26,34,2
38415e83-afbd-463f-b120-a2264c9d8165,12,44,20,12
2be12721-3d1e-4ffe-9f85-35c5416f888e,8,48,0,32
6fe05fba-603b-4737-8763-3ea9e4152412,14,40,24,10
4562202a-ad2d-4b86-917d-f026725171f5,10,36,38,4
4f124588-4e89-4e89-b7fc-5fb4f78b00bd,12,54,22,0
dabc732e-7b7f-4e08-a6fd-e4cec95f09ac,26,8,38,16
236eb346-bcc0-448f-a1a0-0ad60250ebb3,6,32,18,32
4044a7c0-31b7-482c-bb9d-a4d565b6aff7,14,38,28,8
c111ea67-33c5-4799-938a-c56429b5a757,4,24,8,52
8938470c-057d-42d6-8e16-23cccad20a73,10,46,10,22
8fa1d089-d9d4-4d47-a311-b627b182dc7e,24,26,34,4
adf5b1c2-479f-4f07-9ef5-daab070876a6,22,14,48,4
fd3fa4ca-3932-4fe0-815b-3fce22314286,12,28,12,36
6313755a-768f-4052-9692-c150459d61fa,0,80,0,8
45fe500f-fb55-414a-8cb3-24b105b84838,10,46,24,8
59934691-f694-4525-b2e2-f2492ead83cd,12,30,26,20
8a1bb604-afaa-49a5-8724-a2f32db67852,8,58,22,0
ec2ab8e1-5d09-4b97-b480-cbbd9d53f3b1,0,64,2,22
330588b7-c7c3-4986-a0b0-8b1851f9c387,22,28,36,2
fd0e5fc7-58fc-4df5-8851-c84e4e39e113,14,38,16,20
ade9caa4-4c57-4a35-a28b-26f8e93f2e91,30,18,40,2
9a7533ef-db0f-431d-a174-2f999b651e0c,16,24,40,10
3aa0c6a5-2fb1-46d5-aa3d-1c1e531739c2,18,24,36,12
b6d3f9f6-dc10-4157-bf1d-0577e9d39969,18,38,30,4
ac88d4cf-8768-4e4c-bc39-2124e7fceafb,10,44,32,4
cd858619-37c8-4207-8b0a-b1eea66b2711,20,14,42,14
79cd6e0d-68ea-4c07-b014-7012da44460b,28,0,50,12
7a4e365b-99a6-4b6f-a945-1bca9ea13fcf,32,10,44,4
0cdafab0-b84c-4766-8a92-fb747e3eaafe,20,24,34,12
c5e81529-1c27-438b-afc1-78f43e5eb67a,16,24,18,32
d4bfc6fe-9434-4ea8-940b-a0d48d43180f,18,20,34,18
594921c4-8061-47e9-afb6-11d83f75eeb3,16,36,18,20
b0f65149-ae44-4800-a822-131561a2f1fd,26,24,30,10
b6695760-a88c-4bbd-9904-45d24f138313,38,12,36,4
c8962a0e-6179-4d90-8c2f-67ae19b3ced2,32,20,34,4
e4d13dda-89a3-4a09-9a39-28686f669e9d,18,22,30,20
273272c3-4f3e-43ed-9cc9-dde1fc61752b,22,18,34,16
0e03ba80-a870-4b3b-b402-29496102053d,18,30,34,8
43a3b11c-d230-4455-905b-fb3b66dded25,20,24,46,0
7002f1cb-4fe3-46dd-ab2f-4820283a496d,14,48,28,0
88816a1b-3145-4753-8b58-23c5586aa970,20,32,38,0
8a12cfa9-c5f8-482e-a520-43536a27b207,14,48,24,4
228eaabc-c39a-4cbc-a790-c756bdb7dde8,14,46,26,4
253ee057-29c2-4e9e-b53f-d9ae50401f55,12,38,36,4
3e47680d-b8ab-44af-9740-b05c5b84dc0e,20,18,50,2
08526fec-db8f-49c5-a409-576188b3685b,26,6,52,6
1b4f187d-273a-4c97-8204-d1dd46080c1b,26,28,36,0
dfaaf280-5571-49ef-a99e-398f59e445c9,16,6,44,24
a6fd6c6c-838f-4566-b058-fed8aaaed11b,14,40,26,10
626fb7ee-1b36-4164-8be3-9cb59bafe580,4,30,4,52
0536f59d-8514-4578-8dea-7a0ee93a5785,30,0,60,0
6733f1d0-ec75-4a54-8009-77458ccdf15c,30,38,22,0
31e2ad18-9ed0-416a-b753-eaeeadcc872f,28,10,32,20
49877413-d244-4d93-a568-5a4a4d0a04df,12,46,26,6
1b4681a8-4305-4e14-9241-47a00e6af3f2,14,38,32,6
5a21c94b-111f-405e-813a-6b56c7ff2570,2,58,0,30
ca7ef9ad-2f0e-4b86-9e94-841b9610acfa,20,34,34,2
7f82b5ac-685a-4d6b-84a1-b441bd266407,22,18,38,12
67acf65e-656e-4a31-b822-ee42d6560e53,20,50,16,4
3bb4f468-cfdb-43f4-8755-57b46deef60d,8,60,16,6
2ba10a85-d659-429b-9373-9b8a316ddbac,24,30,28,8
8696a751-dbba-49a0-b785-11776e601e2a,24,2,42,22
74d18c8c-b9bc-40f6-becf-c6054e7b3307,14,16,30,30
9773dd6a-b277-4371-9975-8e45d95eb831,10,74,6,0
c07ee875-157c-4232-800e-13ab78c13fe8,24,20,46,0
530d2b59-0bcd-4238-a619-a01e6f4bdee6,22,12,48,8
061a9993-56e5-45ff-bdbb-6e4fb5e79152,16,44,22,8
abc2e1f4-e1da-4485-8349-b7cbdb06e27e,14,32,34,10
bc3f6b2c-7238-44b8-a5f9-fd3348e70c3a,28,4,44,14
806454b9-52de-4c8f-8adc-c5345fd2136c,28,6,54,2
f00d27f4-bb6f-492b-b141-79532a0bfa49,12,56,16,6
c247fbe6-a667-4b7e-9df2-3c8dcd4947e0,4,48,4,34
dfd395aa-e5c5-46f7-a001-65a7dcee8a61,2,22,52,14
b12e3d7a-1b0f-4492-93aa-690faab4aa6f,2,76,12,0
ec383ef5-c6c9-484f-8642-c5b9b861c339,4,72,12,2
6c174832-3e30-4572-b935-877eda414eb0,30,12,48,0
5348f2d7-ec0d-4e62-a7d1-7a8341496761,14,30,32,14
b59770b9-180f-4281-a236-affb7002c96c,18,40,28,4
90681fec-10ca-46a2-a539-cd35e19f35f4,12,24,52,2
8b8f9a84-edf1-4359-9e8a-5da1e3481c61,44,12,30,4
c73cbe8c-fe4e-4ad9-94ee-0dad10a093f8,24,8,46,12
9afe7bf7-aec4-42a0-9d05-22261b200d92,26,34,26,4
85b15907-d9c4-4b4a-8362-1090fdda76be,6,60,4,20
ebc18ce1-29c2-43e6-84d8-300f1271734a,6,28,6,50
80dfd110-f1af-441e-8093-4c63c45e65f0,2,64,4,20
4471b174-cd9f-44e0-9892-e39430d18f8d,2,58,4,26
a28c72f6-a5df-4e75-8c9c-4bd2e2e6d739,4,24,10,52
55242799-1d2c-407d-9702-44f8f9a0c88f,2,52,6,30
f630b2d0-54bc-405d-a74e-ccab38d22a2d,20,16,54,0
ecd79f75-80a8-4a85-9ed5-2dd7b66abd2d,2,34,0,54
2ffc05be-4fec-471d-a0de-998e8070a04a,10,4,14,62
332a908f-a732-4c3e-b868-78308eff97b0,4,28,40,20
8db9ba60-9209-407a-ba2b-d3ba6fb375b6,10,54,18,10
3067a22b-1618-4f71-8485-86ab16663dcf,24,22,38,8
a79a790c-fb8d-4fca-9394-c9140bc9af57,28,16,48,0
80cfb412-0289-425c-b703-825565c131bd,22,20,46,4
5d600ea5-3eba-4e5a-8830-588dcea856f3,26,0,50,16
48f67ad3-a493-46ed-afee-c2c1f6b47f77,16,14,50,12
6d364e21-5d65-4982-919e-b4d08ba12d84,18,4,38,32
5ca8b268-2132-4a15-b493-53029f5703f7,26,8,40,18
85e79c24-7dca-4474-8b20-4fcc93cc967d,26,34,24,8
0429404f-a978-4a15-b5c6-b33c6848c0a8,8,62,22,0
3cf32b81-b11a-4426-9a31-b11939aee32c,24,14,14,40
5f616314-f56a-4ea2-96a4-72ad3d19f3e9,14,52,22,4
2b401482-8170-436f-baae-821ec62cc8c4,22,22,48,0
656a5ec9-9ca9-43ea-8aad-42a6357897e4,14,62,16,0
71935292-3777-44dc-8ea3-095282b5a33d,22,4,50,16
6ca1c4f1-1ba5-4366-aebf-f666d183694c,14,48,22,8
fd65d35d-9b4c-49c7-9ae1-72ae3802c551,20,36,28,8
f889b41d-66fc-4c46-a120-fe3a4bf078c5,18,28,34,12
42319029-b482-4d92-a18a-bafcfd64e060,30,0,62,0
05334a91-7c88-434e-a29d-b00391e40127,24,16,26,26
fd3bebed-0366-4015-877a-1e9819389ee4,18,42,30,2
7793ddd2-edbb-4e10-8b37-e065323ec973,22,40,26,4
4c855e95-56bb-418e-a9ea-f379a4b94f8f,18,34,34,6
6c9af056-c6c7-462b-a0ba-d59721fc1464,28,6,34,24
8bd4e816-7b2a-442b-9cc5-0fa992d8a9c0,26,26,36,4
29a67f95-2725-405f-94f7-94f18caab5bf,20,30,38,4
87bdd38e-574d-459a-994b-40684906c9fa,24,16,40,12
3f0da58e-89f2-4082-99c6-4f0fe4da229f,10,64,18,0
b45e2324-2ba4-4adb-aa3b-4e276373e588,10,58,22,2
44803ca7-1006-4947-a75e-207c70549063,18,22,40,12
c56a6603-20a5-43ef-9532-6509a7d12ea1,24,24,40,4
16e3aa23-49f3-4ff5-b262-2625b21a2558,10,74,8,0
e2879106-8b6c-49af-8dc2-00991afe09e1,10,22,56,4
a1a18993-ad56-41af-869e-95d9536b38cd,8,52,24,8
cefe774b-770f-4954-8778-69d30184ec40,24,20,38,10
62a409ef-d6af-400a-b786-e55f86cfe605,36,0,56,0
b60cee25-8a80-4787-a061-21ff79324505,4,36,24,28
56055856-95a1-47f5-a440-b8fc802ebcd8,32,24,32,4
47f530e4-eefc-44bd-a47f-0e381548898c,16,10,62,4
7abaac2b-0967-49ac-bfd7-107baba91fa5,10,52,14,16
28e9fcb5-2bbf-48d6-9ffc-cf1f0e67620b,16,38,20,18
a389e312-79c7-4d3c-a8cb-0d2b6cc66826,0,50,2,40
83b31bb8-11c1-413b-bc39-fd8f2fdedc31,30,24,38,0
deb29f06-7e37-4c58-a58a-6721dc6aa2f3,28,22,42,0
db742fce-fa14-470e-85db-55d2da903f21,24,20,44,4
8199f363-b47d-4307-b7fb-340b2383b605,28,0,60,4
c9a805bf-0011-400b-a196-ac2bb5940549,8,74,6,4
4d9d8e5c-3426-4fa3-b308-d2f1d2eac072,14,38,14,26
e24d7333-1b1c-4779-91cd-7b366228f0bb,12,42,22,16
0c911a8e-661e-4f0d-9dff-f7552397ec11,26,22,42,2
72daa4e1-a167-4af0-9cf4-d4da7d875d6a,14,42,36,0
65b5234d-bbbc-4071-a93e-f1ebfb7ca8cf,4,54,26,8
32091c75-f61d-4ddf-8280-c7b0526615b8,10,56,18,8
ee5661ca-7a55-4c6c-b273-8eb48e2eff6c,18,44,28,2
c82a1315-bddd-43d6-81b1-cdbbcb61c005,14,42,16,20
09ffffa7-40cf-4579-82ef-cd2fbcc14c63,0,46,0,46
b512ee2a-0b5f-4991-bd6a-8a7763a45c7a,34,4,46,8
bb4f111b-9dee-42d8-8f12-727d279a1117,22,20,26,24
5d4733e6-128a-432b-9ea9-380d0445b6a9,8,2,76,8
443b95a3-a17b-4753-adf5-9a04a298d1fb,14,20,44,16
2922f848-9080-4940-b347-f5f127bbbe6e,14,2,32,46
bdd3bcfd-4052-46e6-93f1-a06962543f97,14,32,36,12
55802710-b667-4c88-8b54-49f09df8ea0d,20,10,56,8
37dbf5fb-cfaa-4c46-b85e-735f7bf650dc,6,38,4,46
1620db87-d14e-4ca3-8a9c-87fee84c27b2,28,28,36,2
cae0bcc7-6012-49bf-a467-0d60eb38dbf0,28,18,40,8
538040d6-9977-4a32-a358-8ea0f76f8e20,20,24,42,8
4b53401f-55d3-43b3-8a87-13e1bbb831b9,16,26,44,8
74c7e95f-796a-4796-b4b9-77878ae1623d,28,32,30,4
8f3588f1-0b01-41f5-b140-2a329a886e1c,6,78,2,8
359a3999-810b-4c2c-8584-f69086133ba8,20,40,28,6
adc8ac6f-274d-4e0b-9518-af84b46ae8cd,6,62,26,0
014928f6-beba-4a00-b8e0-c65a29b3305e,24,30,28,12
a9b37f82-33f2-4d8c-9851-65b72c760386,4,58,30,2
21322dcb-1a84-40c0-9c2b-488228e9c371,18,0,64,12
65edc994-d1c0-4fb9-bb35-0e29c870d84e,24,16,40,14
00baed23-efcf-4757-90d4-b059d59f8bae,28,18,48,0
fdce923c-1c64-457e-982d-ee5ba355c29d,20,22,46,6
ae17271d-c369-4e53-bf32-098ac01a685f,10,74,4,6
573e4748-997f-4a6d-ac94-7d9fd17037a8,30,16,48,0
1f09b0a6-20cb-449d-b41f-07980fced45a,10,52,28,4
74b8a2e8-c2f8-4af9-879f-2b2413a6d7fa,30,14,42,8
93027519-6e01-486e-b0f9-ac5acf50193a,28,10,50,6
77ab6586-459c-4b9f-9aed-f02c27c2eab2,28,10,50,6
3232a303-16cc-483a-bcbe-4ccaa4f53707,34,10,44,6
b55c7c75-e796-48e4-9e97-bb3ae41a05fb,18,28,28,20
491f8920-07a1-4749-b2b9-1bfc0964f011,28,8,44,14
e4f41c8b-9be3-45e8-adee-203d26686050,38,2,50,4
e2064040-2609-4a21-976d-13e936938db0,24,24,42,4
23eb8be1-b0fa-43f0-a327-10d96a95002a,28,12,52,2
770c5afb-be16-4db0-9402-f4629971630a,22,28,36,8
3ee73410-f2a3-4ce3-bf4c-72b0df4e5f16,20,18,44,12
bf3a42c4-7615-4283-b62f-7ee0c6f844f2,32,16,42,4
e9f46925-a191-44a5-bc0a-6326a59c6569,0,78,2,14
9b469ec7-fc35-4ef4-80e7-15250476c1d2,14,60,20,0
2c526cce-5854-4596-bbe9-798db660bf92,18,48,18,10
7a9e6deb-50de-41d9-bcb2-fdf841f02b83,36,12,36,10
23002ce0-79cc-46c5-b78c-64569e4efd7b,20,40,34,0
bfa49d87-471c-4728-9bcc-eae8aec173fa,30,6,50,8
3411453c-bda8-4cf2-b05c-e57844a4a387,22,22,50,0
57bba64d-2370-4990-b807-a999906f7649,18,46,26,4
dfe2fe81-1a81-4da8-b7d5-dcc3f3bbdbd3,14,42,26,12
77efb2e5-9dfa-4ebf-8a25-11dbd22907ce,20,40,18,16
b734ffbc-b50c-487c-973e-3c3769da1cb3,26,32,30,6
92ca597b-c594-4873-9464-1e914ca74749,24,6,58,6
f0e4caaf-1adf-4a99-8571-05f3195d9136,18,32,44,0
72724fd9-0808-4597-9621-4c707ca781a8,18,2,54,20
f79f384b-bd73-4876-abf9-c7e46dd570f7,4,44,34,12
ff759d82-cdee-45ee-ae05-789f72c4949f,26,4,30,34
16f03771-dc06-45a6-a79a-2a99d5e65741,20,6,64,4
9c6248cd-9688-4e23-87d3-d0e2159e6b64,20,36,34,4
1282bcee-2df8-4048-8aea-a96c41740856,12,22,18,42
a8ca7b4e-7c0f-4e57-afa4-5228b32ee330,22,12,58,2
e5035ba7-146b-4e10-9032-054234c9c66a,4,36,26,28
26234b33-cde0-49dd-bbb2-cc06e7515b98,18,6,46,24
4c8025b2-ba39-4b5b-9967-f0f177ffc8a4,20,20,54,0
205de3dc-7dbc-4f5f-8fb7-09840068a74e,24,24,38,8
f9be336f-3670-44b4-b763-290de8256baf,0,94,0,0
1b2eab6e-60fb-4321-9bb1-48e4cfaf4be2,18,18,28,30
0bdab567-0187-444f-84b8-eae0f8d72f5b,14,52,20,10
13e5f2a9-6ca4-4213-9b7f-da7ca3297171,18,36,26,16
3d444763-70a4-45bb-a1cf-1747966d31a0,28,38,26,4
1f3417db-2eaa-4f2b-8684-d4e24c50f1a7,14,40,40,2
1d358338-c0df-4db2-ae6e-a8a36c174463,16,44,10,26
be346d9c-e301-47d0-ae29-ea262e1719c5,18,10,58,10
8d03c946-9f00-458a-af18-2e5446e1ab8e,16,16,54,10
c783c8e4-a1df-4151-8ad2-3999c00da005,18,10,58,10
888909b7-6fe9-4439-8fad-b6fee22c7e61,24,10,32,30
b9bcd7f1-dbca-40f8-a220-afd97790eadd,22,28,24,22
456d2d25-a9b0-45c7-8f86-01af1d0b98cd,18,26,30,22
229f3833-c2a1-4223-9897-97f4c772672c,10,16,58,12
a07e2b7e-2612-4ee0-bb00-caec98cb58c8,34,10,48,4
9a2f75ab-7350-4c37-b271-0aa245a039a3,14,34,44,4
27d951a5-bc9c-458c-8adb-9edb5d5ada07,30,28,34,4
08b961ca-1d5c-4950-85a8-30b2332531b8,18,40,34,4
1fdfdc65-4bb1-46c2-b832-599c6525ac69,20,22,46,8
02ec7899-cc47-4105-9655-f54828099b18,18,40,22,16
2713808e-0019-4d2c-bac6-a7008ecbda36,16,42,26,12
49feb24d-8c2a-4b5d-8fba-b20aaf80a4aa,10,54,28,4
90058a1a-de5f-4e4a-8b44-289a468b0698,14,52,22,8
78d2d381-3379-45ce-a8b4-e47b19968150,26,0,50,20
0411520e-87c4-4652-9a36-72f66c03e49b,24,8,64,0
